order_graphql_id,order_id,order_name,created_at,created_at_melbourne,created_date_melbourne,processed_at,processed_at_melbourne,processed_date_melbourne,updated_at,cancelled_at,cancel_reason,test,confirmed,closed,edited,fully_paid,source_name,registered_source_url,attribution_handle,attribution_display_name,app_id,app_name,financial_status,fulfillment_status,payment_gateway_names,currency,presentment_currency,subtotal_line_items_quantity,return_status,shipping_country_code,line_item_count,current_subtotal_shop_amount,current_subtotal_shop_currency,current_subtotal_presentment_amount,current_subtotal_presentment_currency,current_total_discounts_shop_amount,current_total_discounts_shop_currency,current_total_discounts_presentment_amount,current_total_discounts_presentment_currency,current_total_tax_shop_amount,current_total_tax_shop_currency,current_total_tax_presentment_amount,current_total_tax_presentment_currency,current_shipping_price_shop_amount,current_shipping_price_shop_currency,current_shipping_price_presentment_amount,current_shipping_price_presentment_currency,current_total_shop_amount,current_total_shop_currency,current_total_presentment_amount,current_total_presentment_currency,total_received_shop_amount,total_received_shop_currency,total_received_presentment_amount,total_received_presentment_currency,total_refunded_shop_amount,total_refunded_shop_currency,total_refunded_presentment_amount,total_refunded_presentment_currency
gid://shopify/Order/6618548043915,6618548043915,STE138509,2026-07-06T23:28:57Z,2026-07-07T09:28:57+10:00,2026-07-07,2026-07-06T23:28:53Z,2026-07-07T09:28:53+10:00,2026-07-07,2026-07-09T03:44:31Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,208.0,AUD,208.0,AUD,0.0,AUD,0.0,AUD,19.82,AUD,19.82,AUD,10.0,AUD,10.0,AUD,218.0,AUD,218.0,AUD,218.0,AUD,218.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618579992715,6618579992715,STE138510,2026-07-06T23:55:17Z,2026-07-07T09:55:17+10:00,2026-07-07,2026-07-06T23:55:15Z,2026-07-07T09:55:15+10:00,2026-07-07,2026-07-09T02:16:15Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,158.0,AUD,158.0,AUD,0.0,AUD,0.0,AUD,15.27,AUD,15.27,AUD,10.0,AUD,10.0,AUD,168.0,AUD,168.0,AUD,168.0,AUD,168.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618651328651,6618651328651,STE138511,2026-07-07T00:55:21Z,2026-07-07T10:55:21+10:00,2026-07-07,2026-07-07T00:55:17Z,2026-07-07T10:55:17+10:00,2026-07-07,2026-07-10T01:58:29Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,179.1,AUD,179.1,AUD,19.9,AUD,19.9,AUD,17.19,AUD,17.19,AUD,10.0,AUD,10.0,AUD,189.1,AUD,189.1,AUD,189.1,AUD,189.1,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618771619979,6618771619979,STE138512,2026-07-07T02:33:49Z,2026-07-07T12:33:49+10:00,2026-07-07,2026-07-07T02:33:49Z,2026-07-07T12:33:49+10:00,2026-07-07,2026-07-08T03:08:04Z,,,False,True,True,False,True,shopify_draft_order,,shopify-draft-orders,Draft Orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,,AUD,AUD,2,NO_RETURN,AU,2,0.0,AUD,0.0,AUD,478.0,AUD,478.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618773586059,6618773586059,STE138513,2026-07-07T02:35:46Z,2026-07-07T12:35:46+10:00,2026-07-07,2026-07-07T02:35:46Z,2026-07-07T12:35:46+10:00,2026-07-07,2026-07-15T05:44:17Z,,,False,True,True,False,True,shopify_draft_order,,shopify-draft-orders,Draft Orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,,AUD,NZD,2,NO_RETURN,NZ,2,0.0,AUD,0.0,NZD,376.33,AUD,459.0,NZD,0.0,AUD,0.0,NZD,0.0,AUD,0.0,NZD,0.0,AUD,0.0,NZD,0.0,AUD,0.0,NZD,0.0,AUD,0.0,NZD
gid://shopify/Order/6618777419915,6618777419915,STE138514,2026-07-07T02:39:15Z,2026-07-07T12:39:15+10:00,2026-07-07,2026-07-07T02:39:15Z,2026-07-07T12:39:15+10:00,2026-07-07,2026-07-15T05:10:46Z,,,False,True,True,False,True,shopify_draft_order,,shopify-draft-orders,Draft Orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,manual,AUD,EUR,2,NO_RETURN,FR,2,0.0,AUD,0.0,EUR,321.31,AUD,194.9,EUR,1.98,AUD,1.2,EUR,0.0,AUD,0.0,EUR,11.86,AUD,7.2,EUR,11.87,AUD,7.2,EUR,0.0,AUD,0.0,EUR
gid://shopify/Order/6618785349771,6618785349771,STE138515,2026-07-07T02:45:57Z,2026-07-07T12:45:57+10:00,2026-07-07,2026-07-07T02:45:55Z,2026-07-07T12:45:55+10:00,2026-07-07,2026-07-08T03:08:06Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,paypal,AUD,AUD,2,NO_RETURN,AU,2,314.2,AUD,314.2,AUD,13.8,AUD,13.8,AUD,28.57,AUD,28.57,AUD,0.0,AUD,0.0,AUD,314.2,AUD,314.2,AUD,314.2,AUD,314.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618785546379,6618785546379,STE138516,2026-07-07T02:46:03Z,2026-07-07T12:46:03+10:00,2026-07-07,2026-07-07T02:46:03Z,2026-07-07T12:46:03+10:00,2026-07-07,2026-07-08T03:08:07Z,,,False,True,True,False,True,shopify_draft_order,,shopify-draft-orders,Draft Orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,,AUD,AUD,3,NO_RETURN,AU,3,0.0,AUD,0.0,AUD,527.0,AUD,527.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618804060299,6618804060299,STE138517,2026-07-07T03:04:09Z,2026-07-07T13:04:09+10:00,2026-07-07,2026-07-07T03:04:05Z,2026-07-07T13:04:05+10:00,2026-07-07,2026-07-08T03:08:09Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,3,NO_RETURN,AU,3,141.6,AUD,141.6,AUD,35.4,AUD,35.4,AUD,13.78,AUD,13.78,AUD,10.0,AUD,10.0,AUD,151.6,AUD,151.6,AUD,151.6,AUD,151.6,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618831913099,6618831913099,STE138518,2026-07-07T03:32:13Z,2026-07-07T13:32:13+10:00,2026-07-07,2026-07-07T03:32:10Z,2026-07-07T13:32:10+10:00,2026-07-07,2026-07-19T22:32:40Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,NZD,1,NO_RETURN,NZ,1,155.69,AUD,189.9,NZD,17.3,AUD,21.1,NZD,22.98,AUD,28.03,NZD,20.5,AUD,25.0,NZD,176.19,AUD,214.9,NZD,176.18,AUD,214.9,NZD,0.0,AUD,0.0,NZD
gid://shopify/Order/6618931167371,6618931167371,STE138519,2026-07-07T04:44:14Z,2026-07-07T14:44:14+10:00,2026-07-07,2026-07-07T04:44:13Z,2026-07-07T14:44:13+10:00,2026-07-07,2026-07-08T03:08:11Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments|Airwallex Afterpay,AUD,AUD,1,NO_RETURN,AU,1,127.2,AUD,127.2,AUD,31.8,AUD,31.8,AUD,12.47,AUD,12.47,AUD,10.0,AUD,10.0,AUD,137.2,AUD,137.2,AUD,137.2,AUD,137.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6618943193227,6618943193227,STE138520,2026-07-07T04:56:10Z,2026-07-07T14:56:10+10:00,2026-07-07,2026-07-07T04:56:05Z,2026-07-07T14:56:05+10:00,2026-07-07,2026-07-08T03:08:12Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,paypal|shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,179.1,AUD,179.1,AUD,19.9,AUD,19.9,AUD,17.19,AUD,17.19,AUD,10.0,AUD,10.0,AUD,189.1,AUD,189.1,AUD,189.1,AUD,189.1,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619000864907,6619000864907,STE138521,2026-07-07T05:11:49Z,2026-07-07T15:11:49+10:00,2026-07-07,2026-07-07T05:11:48Z,2026-07-07T15:11:48+10:00,2026-07-07,2026-07-08T03:08:14Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,2,NO_RETURN,AU,2,241.2,AUD,241.2,AUD,26.8,AUD,26.8,AUD,22.84,AUD,22.84,AUD,10.0,AUD,10.0,AUD,251.2,AUD,251.2,AUD,251.2,AUD,251.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619049164939,6619049164939,STE138522,2026-07-07T05:34:40Z,2026-07-07T15:34:40+10:00,2026-07-07,2026-07-07T05:34:37Z,2026-07-07T15:34:37+10:00,2026-07-07,2026-07-08T03:08:16Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,87.2,AUD,87.2,AUD,21.8,AUD,21.8,AUD,8.84,AUD,8.84,AUD,10.0,AUD,10.0,AUD,97.2,AUD,97.2,AUD,97.2,AUD,97.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619062272139,6619062272139,STE138523,2026-07-07T05:47:39Z,2026-07-07T15:47:39+10:00,2026-07-07,2026-07-07T05:47:36Z,2026-07-07T15:47:36+10:00,2026-07-07,2026-07-08T03:08:17Z,,,False,True,True,False,True,3890849,,shop-72,Shop,gid://shopify/App/3890849,Shop,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619075379339,6619075379339,STE138524,2026-07-07T06:00:49Z,2026-07-07T16:00:49+10:00,2026-07-07,2026-07-07T06:00:48Z,2026-07-07T16:00:48+10:00,2026-07-07,2026-07-08T03:08:19Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,paypal,AUD,AUD,1,NO_RETURN,AU,1,127.2,AUD,127.2,AUD,31.8,AUD,31.8,AUD,12.47,AUD,12.47,AUD,10.0,AUD,10.0,AUD,137.2,AUD,137.2,AUD,137.2,AUD,137.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619083636875,6619083636875,STE138525,2026-07-07T06:11:29Z,2026-07-07T16:11:29+10:00,2026-07-07,2026-07-07T06:11:28Z,2026-07-07T16:11:28+10:00,2026-07-07,2026-07-08T03:08:20Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,paypal,AUD,AUD,2,NO_RETURN,AU,2,110.4,AUD,110.4,AUD,27.6,AUD,27.6,AUD,10.94,AUD,10.94,AUD,10.0,AUD,10.0,AUD,120.4,AUD,120.4,AUD,120.4,AUD,120.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619089698955,6619089698955,STE138526,2026-07-07T06:19:21Z,2026-07-07T16:19:21+10:00,2026-07-07,2026-07-07T06:19:20Z,2026-07-07T16:19:20+10:00,2026-07-07,2026-07-08T03:08:22Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,1,NO_RETURN,AU,1,233.1,AUD,233.1,AUD,25.9,AUD,25.9,AUD,22.28,AUD,22.28,AUD,12.0,AUD,12.0,AUD,245.1,AUD,245.1,AUD,245.1,AUD,245.1,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619146092683,6619146092683,STE138527,2026-07-07T07:17:32Z,2026-07-07T17:17:32+10:00,2026-07-07,2026-07-07T07:17:28Z,2026-07-07T17:17:28+10:00,2026-07-07,2026-07-14T23:05:48Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,NZD,1,NO_RETURN,NZ,1,89.19,AUD,108.8,NZD,22.3,AUD,27.2,NZD,14.3,AUD,17.45,NZD,20.49,AUD,25.0,NZD,109.68,AUD,133.8,NZD,109.69,AUD,133.8,NZD,0.0,AUD,0.0,NZD
gid://shopify/Order/6619204911243,6619204911243,STE138528,2026-07-07T08:08:55Z,2026-07-07T18:08:55+10:00,2026-07-07,2026-07-07T08:08:54Z,2026-07-07T18:08:54+10:00,2026-07-07,2026-07-15T17:03:33Z,,,False,True,True,True,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,paypal,AUD,AUD,1,RETURNED,AU,1,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,1.09,AUD,1.09,AUD,12.0,AUD,12.0,AUD,24.95,AUD,24.95,AUD,211.0,AUD,211.0,AUD,186.05,AUD,186.05,AUD
gid://shopify/Order/6619210809483,6619210809483,STE138529,2026-07-07T08:16:46Z,2026-07-07T18:16:46+10:00,2026-07-07,2026-07-07T08:16:42Z,2026-07-07T18:16:42+10:00,2026-07-07,2026-07-08T03:08:25Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,103.2,AUD,103.2,AUD,25.8,AUD,25.8,AUD,10.29,AUD,10.29,AUD,10.0,AUD,10.0,AUD,113.2,AUD,113.2,AUD,113.2,AUD,113.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619217297547,6619217297547,STE138530,2026-07-07T08:25:07Z,2026-07-07T18:25:07+10:00,2026-07-07,2026-07-07T08:25:05Z,2026-07-07T18:25:05+10:00,2026-07-07,2026-07-08T03:08:26Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,1,NO_RETURN,AU,1,119.2,AUD,119.2,AUD,29.8,AUD,29.8,AUD,11.93,AUD,11.93,AUD,12.0,AUD,12.0,AUD,131.2,AUD,131.2,AUD,131.2,AUD,131.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619236728971,6619236728971,STE138531,2026-07-07T08:52:10Z,2026-07-07T18:52:10+10:00,2026-07-07,2026-07-07T08:52:06Z,2026-07-07T18:52:06+10:00,2026-07-07,2026-07-08T03:08:28Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,152.1,AUD,152.1,AUD,16.9,AUD,16.9,AUD,14.74,AUD,14.74,AUD,10.0,AUD,10.0,AUD,162.1,AUD,162.1,AUD,162.1,AUD,162.1,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619237384331,6619237384331,STE138532,2026-07-07T08:53:01Z,2026-07-07T18:53:01+10:00,2026-07-07,2026-07-07T08:52:59Z,2026-07-07T18:52:59+10:00,2026-07-07,2026-07-08T03:08:30Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,1,NO_RETURN,AU,1,55.2,AUD,55.2,AUD,13.8,AUD,13.8,AUD,5.93,AUD,5.93,AUD,10.0,AUD,10.0,AUD,65.2,AUD,65.2,AUD,65.2,AUD,65.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619239448715,6619239448715,STE138533,2026-07-07T08:55:02Z,2026-07-07T18:55:02+10:00,2026-07-07,2026-07-07T08:55:01Z,2026-07-07T18:55:01+10:00,2026-07-07,2026-07-08T03:08:31Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,2,NO_RETURN,AU,2,86.4,AUD,86.4,AUD,21.6,AUD,21.6,AUD,8.76,AUD,8.76,AUD,10.0,AUD,10.0,AUD,96.4,AUD,96.4,AUD,96.4,AUD,96.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619243479179,6619243479179,STE138534,2026-07-07T08:59:46Z,2026-07-07T18:59:46+10:00,2026-07-07,2026-07-07T08:59:41Z,2026-07-07T18:59:41+10:00,2026-07-07,2026-07-08T03:08:33Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,159.0,AUD,159.0,AUD,0.0,AUD,0.0,AUD,15.36,AUD,15.36,AUD,10.0,AUD,10.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619253342347,6619253342347,STE138535,2026-07-07T09:14:03Z,2026-07-07T19:14:03+10:00,2026-07-07,2026-07-07T09:13:59Z,2026-07-07T19:13:59+10:00,2026-07-07,2026-07-08T03:08:35Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,179.0,AUD,179.0,AUD,0.0,AUD,0.0,AUD,17.18,AUD,17.18,AUD,10.0,AUD,10.0,AUD,189.0,AUD,189.0,AUD,189.0,AUD,189.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619275559051,6619275559051,STE138536,2026-07-07T09:42:48Z,2026-07-07T19:42:48+10:00,2026-07-07,2026-07-07T09:42:44Z,2026-07-07T19:42:44+10:00,2026-07-07,2026-07-08T03:08:36Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,127.2,AUD,127.2,AUD,31.8,AUD,31.8,AUD,12.47,AUD,12.47,AUD,10.0,AUD,10.0,AUD,137.2,AUD,137.2,AUD,137.2,AUD,137.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619299643531,6619299643531,STE138537,2026-07-07T10:12:39Z,2026-07-07T20:12:39+10:00,2026-07-07,2026-07-07T10:12:35Z,2026-07-07T20:12:35+10:00,2026-07-07,2026-07-08T03:08:38Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,134.4,AUD,134.4,AUD,33.6,AUD,33.6,AUD,13.13,AUD,13.13,AUD,10.0,AUD,10.0,AUD,144.4,AUD,144.4,AUD,144.4,AUD,144.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619303182475,6619303182475,STE138538,2026-07-07T10:17:48Z,2026-07-07T20:17:48+10:00,2026-07-07,2026-07-07T10:17:43Z,2026-07-07T20:17:43+10:00,2026-07-07,2026-07-08T03:08:40Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,71.2,AUD,71.2,AUD,17.8,AUD,17.8,AUD,7.38,AUD,7.38,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619306754187,6619306754187,STE138539,2026-07-07T10:21:50Z,2026-07-07T20:21:50+10:00,2026-07-07,2026-07-07T10:21:46Z,2026-07-07T20:21:46+10:00,2026-07-07,2026-07-08T03:08:42Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,87.2,AUD,87.2,AUD,21.8,AUD,21.8,AUD,8.84,AUD,8.84,AUD,10.0,AUD,10.0,AUD,97.2,AUD,97.2,AUD,97.2,AUD,97.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619319730315,6619319730315,STE138540,2026-07-07T10:36:05Z,2026-07-07T20:36:05+10:00,2026-07-07,2026-07-07T10:36:01Z,2026-07-07T20:36:01+10:00,2026-07-07,2026-07-17T08:08:00Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,0.0,AUD,0.0,AUD,0.0,AUD,0.0,AUD,0.91,AUD,0.91,AUD,10.0,AUD,10.0,AUD,10.0,AUD,10.0,AUD,81.2,AUD,81.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619320451211,6619320451211,STE138541,2026-07-07T10:37:00Z,2026-07-07T20:37:00+10:00,2026-07-07,2026-07-07T10:36:56Z,2026-07-07T20:36:56+10:00,2026-07-07,2026-07-17T07:30:27Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,RETURNED,AU,1,259.0,AUD,259.0,AUD,0.0,AUD,0.0,AUD,23.55,AUD,23.55,AUD,0.0,AUD,0.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619342176395,6619342176395,STE138542,2026-07-07T10:59:57Z,2026-07-07T20:59:57+10:00,2026-07-07,2026-07-07T10:59:51Z,2026-07-07T20:59:51+10:00,2026-07-07,2026-07-08T03:08:47Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,248.0,AUD,248.0,AUD,0.0,AUD,0.0,AUD,23.45,AUD,23.45,AUD,10.0,AUD,10.0,AUD,258.0,AUD,258.0,AUD,258.0,AUD,258.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619352105099,6619352105099,STE138543,2026-07-07T11:09:13Z,2026-07-07T21:09:13+10:00,2026-07-07,2026-07-07T11:09:09Z,2026-07-07T21:09:09+10:00,2026-07-07,2026-07-08T03:08:49Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,3,NO_RETURN,AU,3,387.0,AUD,387.0,AUD,0.0,AUD,0.0,AUD,35.18,AUD,35.18,AUD,0.0,AUD,0.0,AUD,387.0,AUD,387.0,AUD,387.0,AUD,387.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619352957067,6619352957067,STE138544,2026-07-07T11:10:04Z,2026-07-07T21:10:04+10:00,2026-07-07,2026-07-07T11:10:00Z,2026-07-07T21:10:00+10:00,2026-07-07,2026-07-08T03:08:50Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,63.2,AUD,63.2,AUD,15.8,AUD,15.8,AUD,6.66,AUD,6.66,AUD,10.0,AUD,10.0,AUD,73.2,AUD,73.2,AUD,73.2,AUD,73.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619354562699,6619354562699,STE138545,2026-07-07T11:11:38Z,2026-07-07T21:11:38+10:00,2026-07-07,2026-07-07T11:11:36Z,2026-07-07T21:11:36+10:00,2026-07-07,2026-07-08T03:08:52Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,Airwallex Afterpay,AUD,AUD,2,NO_RETURN,AU,2,166.4,AUD,166.4,AUD,41.6,AUD,41.6,AUD,16.03,AUD,16.03,AUD,10.0,AUD,10.0,AUD,176.4,AUD,176.4,AUD,176.4,AUD,176.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619359969419,6619359969419,STE138546,2026-07-07T11:16:40Z,2026-07-07T21:16:40+10:00,2026-07-07,2026-07-07T11:16:36Z,2026-07-07T21:16:36+10:00,2026-07-07,2026-07-08T03:08:53Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,1,NO_RETURN,AU,1,79.2,AUD,79.2,AUD,19.8,AUD,19.8,AUD,8.11,AUD,8.11,AUD,10.0,AUD,10.0,AUD,89.2,AUD,89.2,AUD,89.2,AUD,89.2,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619368554635,6619368554635,STE138547,2026-07-07T11:25:03Z,2026-07-07T21:25:03+10:00,2026-07-07,2026-07-07T11:24:59Z,2026-07-07T21:24:59+10:00,2026-07-07,2026-07-08T03:08:55Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,126.4,AUD,126.4,AUD,31.6,AUD,31.6,AUD,12.4,AUD,12.4,AUD,10.0,AUD,10.0,AUD,136.4,AUD,136.4,AUD,136.4,AUD,136.4,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619374321803,6619374321803,STE138548,2026-07-07T11:30:20Z,2026-07-07T21:30:20+10:00,2026-07-07,2026-07-07T11:30:16Z,2026-07-07T21:30:16+10:00,2026-07-07,2026-07-08T03:08:57Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,4,NO_RETURN,AU,4,412.8,AUD,412.8,AUD,103.2,AUD,103.2,AUD,37.53,AUD,37.53,AUD,0.0,AUD,0.0,AUD,412.8,AUD,412.8,AUD,412.8,AUD,412.8,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619407483019,6619407483019,STE138549,2026-07-07T12:00:50Z,2026-07-07T22:00:50+10:00,2026-07-07,2026-07-07T12:00:46Z,2026-07-07T22:00:46+10:00,2026-07-07,2026-07-08T03:08:58Z,,,False,True,True,False,True,web,,web,Online Store,gid://shopify/App/580111,Online Store,PAID,FULFILLED,shopify_payments,AUD,AUD,2,NO_RETURN,AU,2,268.0,AUD,268.0,AUD,0.0,AUD,0.0,AUD,24.36,AUD,24.36,AUD,0.0,AUD,0.0,AUD,268.0,AUD,268.0,AUD,268.0,AUD,268.0,AUD,0.0,AUD,0.0,AUD
gid://shopify/Order/6619449360523,6619449360523,STE138550,2026-07-07T12:34:50Z,2026-07-07T22:34:50+10:00,2026-07-07,2026-07-07T12:34:50Z,2026-07-07T22:34:50+10:00,2026-07-07,2026-07-08T03:09:00Z,,,False,True,True,False,True,shopify_draft_order,,shopify-draft-orders,Draft Orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,manual,AUD,AUD,1,NO_RETURN,AU,1,109.0,AUD,109.0,AUD,0.0,AUD,0.0,AUD,9.91,AUD,9.91,AUD,0.0,AUD,0.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD,0.0,AUD,0.0,AUD
